Customer ID,Name,Surname,Gender,Age,Region,Job Classification,Date Joined,Balance,CompleteName,Day,Month,Year,MonthName,Duplicates
100001547,Dorothy,Churchill,Female,38,England,Other,08.Aug.15,80338.65,DorothyChurchill,8,8,2015,Aug,Unique
100002703,Elizabeth,Churchill,Female,38,England,White Collar,20.Oct.15,22690.73,ElizabethChurchill,20,10,2015,Oct,Unique
100003828,Emily,Churchill,Female,42,England,Other,20.Dec.15,61434.51,EmilyChurchill,20,12,2015,Dec,Unique
100003303,Fiona,Churchill,Female,47,England,Blue Collar,22.Nov.15,15690.97,FionaChurchill,22,11,2015,Nov,Unique
100001593,Hannah,Churchill,Female,36,England,White Collar,12.Aug.15,29876.68,HannahChurchill,12,8,2015,Aug,Unique
100001387,Jack,Churchill,Male,31,England,White Collar,26.Jul.15,31181.91,JackChurchill,26,7,2015,Jul,Unique
100002473,Jake,Churchill,Male,31,England,Blue Collar,06.Oct.15,56801.98,JakeChurchill,6,10,2015,Oct,Unique
200003337,Joanne,Churchill,Female,48,Scotland,Other,24.Nov.15,35190.96,JoanneChurchill,24,11,2015,Nov,Unique
100003381,Julia,Churchill,Female,23,England,Other,27.Nov.15,5434.22,JuliaChurchill,27,11,2015,Nov,Unique
100001920,Keith,Churchill,Male,39,England,Blue Collar,05.Sep.15,77764.13,KeithChurchill,5,9,2015,Sep,Unique
100003878,Lauren,Churchill,Female,25,England,White Collar,23.Dec.15,5121.17,LaurenChurchill,23,12,2015,Dec,Unique
200000486,Leonard,Churchill,Male,53,Scotland,Blue Collar,13.May.15,19641.85,LeonardChurchill,13,5,2015,May,Unique
200001253,Mary,Churchill,Female,55,Scotland,Other,17.Jul.15,10738.26,MaryChurchill,17,7,2015,Jul,Unique
100002552,Megan,Churchill,Female,24,England,White Collar,11.Oct.15,27806.65,MeganChurchill,11,10,2015,Oct,Unique
100001054,Nicholas,Churchill,Male,43,England,White Collar,02.Jul.15,35417.02,NicholasChurchill,2,7,2015,Jul,Unique
100001190,Owen,Churchill,Male,26,England,White Collar,13.Jul.15,14520.25,OwenChurchill,13,7,2015,Jul,Unique
100001315,Penelope,Churchill,Female,28,England,White Collar,22.Jul.15,31066.94,PenelopeChurchill,22,7,2015,Jul,Unique
100003587,Ruth,Churchill,Female,35,England,White Collar,07.Dec.15,9096.77,RuthChurchill,7,12,2015,Dec,Unique
100002114,Sally,Churchill,Female,37,England,White Collar,18.Sep.15,12504.73,SallyChurchill,18,9,2015,Sep,Unique
100002197,Sebastian,Churchill,Male,18,England,White Collar,23.Sep.15,840.88,SebastianChurchill,23,9,2015,Sep,Unique
200002358,Simon,Churchill,Male,61,Scotland,Blue Collar,28.Sep.15,19128.02,SimonChurchill,28,9,2015,Sep,Unique
100001482,Trevor,Churchill,Male,31,England,White Collar,02.Aug.15,24498.39,TrevorChurchill,2,8,2015,Aug,Unique
400000044,Yvonne,Churchill,Female,22,Northern Ireland,Other,01.Feb.15,107728.07,YvonneChurchill,1,2,2015,Feb,Unique
300000524,Brandon,Clark,Male,31,Wales,White Collar,16.May.15,145995.97,BrandonClark,16,5,2015,May,Unique
100000854,Carl,Clark,Male,42,England,White Collar,12.Jun.15,40303.71,CarlClark,12,6,2015,Jun,Unique
100002910,Caroline,Clark,Female,32,England,White Collar,30.Oct.15,17090.17,CarolineClark,30,10,2015,Oct,Unique
300003034,Chloe,Clark,Female,28,Wales,Other,05.Nov.15,62137.79,ChloeClark,5,11,2015,Nov,Unique
100003600,Christopher,Clark,Male,39,England,White Collar,07.Dec.15,15830.77,ChristopherClark,7,12,2015,Dec,Unique
200003530,Dylan,Clark,Male,27,Scotland,Blue Collar,03.Dec.15,73359.1,DylanClark,3,12,2015,Dec,Unique
200002008,Ella,Clark,Female,49,Scotland,Other,11.Sep.15,62026.18,EllaClark,11,9,2015,Sep,Unique
200001809,Hannah,Clark,Female,54,Scotland,Other,27.Aug.15,37009.51,HannahClark,27,8,2015,Aug,Unique
200001450,Jake,Clark,Male,52,Scotland,Other,30.Jul.15,13419.57,JakeClark,30,7,2015,Jul,Unique
100003383,James,Clark,Male,47,England,White Collar,27.Nov.15,6631.7,JamesClark,27,11,2015,Nov,Unique
100002692,Jan,Clark,Female,39,England,Other,19.Oct.15,34441.92,JanClark,19,10,2015,Oct,Unique
200000803,Jason,Clark,Male,49,Scotland,Blue Collar,04.Jun.15,56825.53,JasonClark,4,6,2015,Jun,Unique
300001466,Jonathan,Clark,Male,34,Wales,Blue Collar,31.Jul.15,1400.26,JonathanClark,31,7,2015,Jul,Unique
400000737,Katherine,Clark,Female,38,Northern Ireland,Other,29.May.15,41266.87,KatherineClark,29,5,2015,May,Unique
100000453,Kimberly,Clark,Female,23,England,White Collar,12.May.15,17253.97,KimberlyClark,12,5,2015,May,Unique
100003165,Liam,Clark,Male,31,England,White Collar,14.Nov.15,10377.13,LiamClark,14,11,2015,Nov,Unique
100003671,Melanie,Clark,Female,32,England,Blue Collar,12.Dec.15,28086.32,MelanieClark,12,12,2015,Dec,Unique
200002517,Michelle,Clark,Female,60,Scotland,Other,08.Oct.15,47942.04,MichelleClark,8,10,2015,Oct,Unique
200002257,Molly,Clark,Female,51,Scotland,Other,24.Sep.15,16321.85,MollyClark,24,9,2015,Sep,Unique
100003332,Owen,Clark,Male,21,England,White Collar,24.Nov.15,88147.69,OwenClark,24,11,2015,Nov,Unique
100001356,Stephanie,Clark,Female,34,England,White Collar,24.Jul.15,4056.75,StephanieClark,24,7,2015,Jul,Unique
300000768,Tracey,Clark,Female,39,Wales,Other,31.May.15,747.35,TraceyClark,31,5,2015,May,Unique
100000851,Victor,Clark,Male,32,England,White Collar,11.Jun.15,19378.62,VictorClark,11,6,2015,Jun,Unique
100003892,Virginia,Clark,Female,35,England,White Collar,23.Dec.15,26111.44,VirginiaClark,23,12,2015,Dec,Unique
200000976,Wanda,Clark,Female,61,Scotland,Other,23.Jun.15,75200.68,WandaClark,23,6,2015,Jun,Unique
100003714,William,Clark,Male,28,England,White Collar,14.Dec.15,51953.67,WilliamClark,14,12,2015,Dec,Unique
100001461,Alexander,Clarkson,Male,30,England,White Collar,31.Jul.15,68336.84,AlexanderClarkson,31,7,2015,Jul,Unique
400002541,Alexandra,Clarkson,Female,31,Northern Ireland,White Collar,09.Oct.15,48247.85,AlexandraClarkson,9,10,2015,Oct,Unique
200003290,Amelia,Clarkson,Female,43,Scotland,Other,21.Nov.15,41538.28,AmeliaClarkson,21,11,2015,Nov,Unique
400001219,Carol,Clarkson,Female,34,Northern Ireland,Other,14.Jul.15,20742.96,CarolClarkson,14,7,2015,Jul,Unique
200003996,Christopher,Clarkson,Male,55,Scotland,Blue Collar,29.Dec.15,39834.95,ChristopherClarkson,29,12,2015,Dec,Unique
100003421,David,Clarkson,Male,25,England,Other,28.Nov.15,81820.9,DavidClarkson,28,11,2015,Nov,Unique
100001346,Deirdre,Clarkson,Female,33,England,White Collar,23.Jul.15,14121.7,DeirdreClarkson,23,7,2015,Jul,Unique
200001663,Diane,Clarkson,Female,56,Scotland,Other,18.Aug.15,25452.8,DianeClarkson,18,8,2015,Aug,Unique
100001820,Edward,Clarkson,Male,27,England,White Collar,28.Aug.15,39495.99,EdwardClarkson,28,8,2015,Aug,Unique
200001295,Elizabeth,Clarkson,Female,45,Scotland,Other,21.Jul.15,10628.71,ElizabethClarkson,21,7,2015,Jul,Unique
400000754,Emily,Clarkson,Female,25,Northern Ireland,Other,30.May.15,16380.24,EmilyClarkson,30,5,2015,May,Unique
100002682,Fiona,Clarkson,Female,25,England,White Collar,18.Oct.15,13710.31,FionaClarkson,18,10,2015,Oct,Unique
200003138,Gordon,Clarkson,Male,41,Scotland,Blue Collar,12.Nov.15,97626.31,GordonClarkson,12,11,2015,Nov,Unique
100002223,Harry,Clarkson,Male,48,England,White Collar,24.Sep.15,53270.72,HarryClarkson,24,9,2015,Sep,Unique
400000691,Jacob,Clarkson,Male,18,Northern Ireland,White Collar,26.May.15,38879.77,JacobClarkson,26,5,2015,May,Unique
100000520,Joan,Clarkson,Female,42,England,White Collar,16.May.15,29385.08,JoanClarkson,16,5,2015,May,Unique
100002460,John,Clarkson,Male,22,England,White Collar,04.Oct.15,781.84,JohnClarkson,4,10,2015,Oct,Unique
300001629,Lily,Clarkson,Female,36,Wales,Other,14.Aug.15,9679.91,LilyClarkson,14,8,2015,Aug,Unique
200001693,Lucas,Clarkson,Male,48,Scotland,Blue Collar,21.Aug.15,4363.5,LucasClarkson,21,8,2015,Aug,Unique
100003312,Madeleine,Clarkson,Female,32,England,White Collar,23.Nov.15,47291.75,MadeleineClarkson,23,11,2015,Nov,Unique
300003909,Matt,Clarkson,Male,37,Wales,White Collar,23.Dec.15,37483.99,MattClarkson,23,12,2015,Dec,Unique
100002282,Nathan,Clarkson,Male,32,England,White Collar,25.Sep.15,59321.49,NathanClarkson,25,9,2015,Sep,Unique
100001685,Nicholas,Clarkson,Male,44,England,White Collar,21.Aug.15,27673.63,NicholasClarkson,21,8,2015,Aug,Unique
100000314,Nicola,Clarkson,Female,31,England,White Collar,26.Apr.15,86849.17,NicolaClarkson,26,4,2015,Apr,Unique
100000296,Penelope,Clarkson,Female,31,England,White Collar,23.Apr.15,50533.23,PenelopeClarkson,23,4,2015,Apr,Unique
200000582,Rebecca,Clarkson,Female,42,Scotland,Blue Collar,19.May.15,24087.99,RebeccaClarkson,19,5,2015,May,Unique
100003222,Richard,Clarkson,Male,41,England,Blue Collar,17.Nov.15,5040.5,RichardClarkson,17,11,2015,Nov,Unique
100002771,Ryan,Clarkson,Male,27,England,White Collar,24.Oct.15,34618.1,RyanClarkson,24,10,2015,Oct,Unique
100003916,Samantha,Clarkson,Female,39,England,Blue Collar,24.Dec.15,23208.75,SamanthaClarkson,24,12,2015,Dec,Unique
100001112,Sonia,Clarkson,Female,33,England,White Collar,07.Jul.15,84064.01,SoniaClarkson,7,7,2015,Jul,Unique
100001546,Victoria,Clarkson,Female,37,England,White Collar,08.Aug.15,7467.05,VictoriaClarkson,8,8,2015,Aug,Unique
100002870,Virginia,Clarkson,Female,32,England,White Collar,28.Oct.15,68085.45,VirginiaClarkson,28,10,2015,Oct,Unique
300001742,Wanda,Clarkson,Female,18,Wales,White Collar,23.Aug.15,38462.35,WandaClarkson,23,8,2015,Aug,Unique
100002424,Wendy,Clarkson,Female,41,England,Blue Collar,02.Oct.15,964.1,WendyClarkson,2,10,2015,Oct,Unique
200000262,Zoe,Clarkson,Female,59,Scotland,Other,17.Apr.15,23550.89,ZoeClarkson,17,4,2015,Apr,Unique
200001561,Adam,Coleman,Male,52,Scotland,Blue Collar,09.Aug.15,104693.27,AdamColeman,9,8,2015,Aug,Unique
100001802,Amanda,Coleman,Female,41,England,Blue Collar,27.Aug.15,43298.43,AmandaColeman,27,8,2015,Aug,Unique
100002879,Amy,Coleman,Female,39,England,White Collar,29.Oct.15,22844.3,AmyColeman,29,10,2015,Oct,Unique
300000006,Ava,Coleman,Female,30,Wales,Blue Collar,09.Jan.15,122443.77,AvaColeman,9,1,2015,Jan,Unique
100000329,Deirdre,Coleman,Female,37,England,White Collar,28.Apr.15,12405.07,DeirdreColeman,28,4,2015,Apr,Unique
100002572,Dorothy,Coleman,Female,32,England,White Collar,12.Oct.15,89329.33,DorothyColeman,12,10,2015,Oct,Unique
200000963,Ian,Coleman,Male,56,Scotland,Other,21.Jun.15,54809.65,IanColeman,21,6,2015,Jun,Unique
200001976,Isaac,Coleman,Male,45,Scotland,Other,09.Sep.15,3927.15,IsaacColeman,9,9,2015,Sep,Unique
300001952,Jasmine,Coleman,Female,33,Wales,White Collar,07.Sep.15,32106.88,JasmineColeman,7,9,2015,Sep,Unique
100003660,Jason,Coleman,Male,24,England,Blue Collar,11.Dec.15,123346.44,JasonColeman,11,12,2015,Dec,Unique
200002896,Joe,Coleman,Male,57,Scotland,Other,29.Oct.15,47745.75,JoeColeman,29,10,2015,Oct,Unique
100001722,John,Coleman,Male,29,England,White Collar,23.Aug.15,48925.1,JohnColeman,23,8,2015,Aug,Unique
300000705,Joshua,Coleman,Male,34,Wales,White Collar,27.May.15,20385.54,JoshuaColeman,27,5,2015,May,Unique
100001428,Julia,Coleman,Female,38,England,White Collar,29.Jul.15,81724.65,JuliaColeman,29,7,2015,Jul,Unique
100003930,Kimberly,Coleman,Female,34,England,White Collar,25.Dec.15,21706.73,KimberlyColeman,25,12,2015,Dec,Unique
100003919,Michael,Coleman,Male,33,England,Blue Collar,24.Dec.15,614.71,MichaelColeman,24,12,2015,Dec,Unique
100003811,Molly,Coleman,Female,30,England,White Collar,19.Dec.15,16703.14,MollyColeman,19,12,2015,Dec,Unique
200001326,Natalie,Coleman,Female,53,Scotland,Other,22.Jul.15,40931.28,NatalieColeman,22,7,2015,Jul,Unique
200000447,Neil,Coleman,Male,33,Scotland,Blue Collar,11.May.15,76071.15,NeilColeman,11,5,2015,May,Unique
200003127,Nicholas,Coleman,Male,45,Scotland,Blue Collar,11.Nov.15,28654.5,NicholasColeman,11,11,2015,Nov,Unique
100003349,Olivia,Coleman,Female,41,England,Blue Collar,25.Nov.15,52991.99,OliviaColeman,25,11,2015,Nov,Unique
100001580,Penelope,Coleman,Female,36,England,White Collar,11.Aug.15,7039.42,PenelopeColeman,11,8,2015,Aug,Unique
100001687,Pippa,Coleman,Female,34,England,White Collar,21.Aug.15,24827.57,PippaColeman,21,8,2015,Aug,Unique
100003809,Rose,Coleman,Female,37,England,White Collar,19.Dec.15,32132.56,RoseColeman,19,12,2015,Dec,Unique
200000018,Samantha,Coleman,Female,42,Scotland,Other,14.Jan.15,3801.69,SamanthaColeman,14,1,2015,Jan,Unique
100003193,Sonia,Coleman,Female,36,England,Blue Collar,15.Nov.15,18925.43,SoniaColeman,15,11,2015,Nov,Unique
200001182,Thomas,Coleman,Male,24,Scotland,Other,12.Jul.15,43980.94,ThomasColeman,12,7,2015,Jul,Unique
300002635,Tim,Coleman,Male,41,Wales,Other,15.Oct.15,60076.55,TimColeman,15,10,2015,Oct,Unique
100000616,Alison,Cornish,Female,40,England,White Collar,21.May.15,22671.13,AlisonCornish,21,5,2015,May,Unique
100003992,Andrew,Cornish,Male,18,England,White Collar,29.Dec.15,23399.53,AndrewCornish,29,12,2015,Dec,Unique
100000157,Anthony,Cornish,Male,32,England,White Collar,05.Apr.15,24927.39,AnthonyCornish,5,4,2015,Apr,Unique
300000704,Bernadette,Cornish,Female,40,Wales,White Collar,27.May.15,22691.31,BernadetteCornish,27,5,2015,May,Unique
200002613,Blake,Cornish,Male,60,Scotland,Blue Collar,14.Oct.15,23011.89,BlakeCornish,14,10,2015,Oct,Unique
200002068,Brian,Cornish,Male,51,Scotland,Other,15.Sep.15,62064.73,BrianCornish,15,9,2015,Sep,Unique
200002445,Carolyn,Cornish,Female,48,Scotland,Other,03.Oct.15,12405.42,CarolynCornish,3,10,2015,Oct,Unique
100003444,Colin,Cornish,Male,25,England,White Collar,30.Nov.15,77624.38,ColinCornish,30,11,2015,Nov,Unique
100003322,Dominic,Cornish,Male,47,England,White Collar,24.Nov.15,12302.28,DominicCornish,24,11,2015,Nov,Unique
100002191,Edward,Cornish,Male,32,England,White Collar,23.Sep.15,64701.01,EdwardCornish,23,9,2015,Sep,Unique
100001783,Frank,Cornish,Male,31,England,White Collar,26.Aug.15,12728.29,FrankCornish,26,8,2015,Aug,Unique
100002731,Heather,Cornish,Female,36,England,Other,22.Oct.15,39639.3,HeatherCornish,22,10,2015,Oct,Unique
400000450,Jake,Cornish,Male,39,Northern Ireland,Blue Collar,11.May.15,2838.91,JakeCornish,11,5,2015,May,Unique
100002961,John,Cornish,Male,28,England,White Collar,01.Nov.15,6680.22,JohnCornish,1,11,2015,Nov,Unique
200003859,Jonathan,Cornish,Male,33,Scotland,White Collar,21.Dec.15,655.36,JonathanCornish,21,12,2015,Dec,Unique
300002669,Julian,Cornish,Male,18,Wales,White Collar,17.Oct.15,49678.06,JulianCornish,17,10,2015,Oct,Unique
200000865,Kimberly,Cornish,Female,43,Scotland,Other,13.Jun.15,57420.82,KimberlyCornish,13,6,2015,Jun,Unique
100003933,Lillian,Cornish,Female,34,England,White Collar,25.Dec.15,63677.23,LillianCornish,25,12,2015,Dec,Unique
100001474,Lily,Cornish,Female,23,England,Blue Collar,01.Aug.15,2092.59,LilyCornish,1,8,2015,Aug,Unique
200003700,Lucas,Cornish,Male,54,Scotland,Blue Collar,13.Dec.15,26905.37,LucasCornish,13,12,2015,Dec,Unique
100001916,Michael,Cornish,Male,37,England,White Collar,05.Sep.15,33744.12,MichaelCornish,5,9,2015,Sep,Unique
100003391,Owen,Cornish,Male,42,England,Blue Collar,27.Nov.15,71409.74,OwenCornish,27,11,2015,Nov,Unique
100000038,Robert,Cornish,Male,31,England,Other,31.Jan.15,5688.36,RobertCornish,31,1,2015,Jan,Unique
100002658,Ruth,Cornish,Female,37,England,White Collar,17.Oct.15,31117.71,RuthCornish,17,10,2015,Oct,Unique
100003420,Sally,Cornish,Female,50,England,White Collar,28.Nov.15,26280.36,SallyCornish,28,11,2015,Nov,Unique
200002598,Sean,Cornish,Male,52,Scotland,Other,13.Oct.15,45992.16,SeanCornish,13,10,2015,Oct,Unique
100001250,Simon,Cornish,Male,19,England,White Collar,17.Jul.15,12964.93,SimonCornish,17,7,2015,Jul,Unique
200003568,Stephanie,Cornish,Female,41,Scotland,Other,05.Dec.15,8910.56,StephanieCornish,5,12,2015,Dec,Unique
200003141,Steven,Cornish,Male,18,Scotland,Blue Collar,12.Nov.15,25898.72,StevenCornish,12,11,2015,Nov,Unique
200002289,Stewart,Cornish,Male,42,Scotland,Blue Collar,25.Sep.15,82055.21,StewartCornish,25,9,2015,Sep,Unique
100003991,Sue,Cornish,Female,30,England,White Collar,29.Dec.15,139784.01,SueCornish,29,12,2015,Dec,Unique
100001915,Wanda,Cornish,Female,24,England,Other,05.Sep.15,3140.85,WandaCornish,5,9,2015,Sep,Unique
100002097,Zoe,Cornish,Female,45,England,White Collar,17.Sep.15,1320.93,ZoeCornish,17,9,2015,Sep,Unique
100003810,Alexandra,Davidson,Female,23,England,White Collar,19.Dec.15,47114.15,AlexandraDavidson,19,12,2015,Dec,Unique
200003102,Anthony,Davidson,Male,61,Scotland,Other,10.Nov.15,5711.43,AnthonyDavidson,10,11,2015,Nov,Unique
100002067,Benjamin,Davidson,Male,44,England,White Collar,15.Sep.15,65544.92,BenjaminDavidson,15,9,2015,Sep,Unique
200003791,Bernadette,Davidson,Female,49,Scotland,Other,17.Dec.15,5981.41,BernadetteDavidson,17,12,2015,Dec,Unique
200002446,Christian,Davidson,Male,50,Scotland,Blue Collar,03.Oct.15,21885.91,ChristianDavidson,3,10,2015,Oct,Unique
100000841,Donna,Davidson,Female,42,England,Other,10.Jun.15,1081.38,DonnaDavidson,10,6,2015,Jun,Unique
200003904,Dorothy,Davidson,Female,57,Scotland,Other,23.Dec.15,38534.15,DorothyDavidson,23,12,2015,Dec,Unique
200001052,Evan,Davidson,Male,48,Scotland,Blue Collar,01.Jul.15,73268.73,EvanDavidson,1,7,2015,Jul,Unique
300003074,Grace,Davidson,Female,38,Wales,White Collar,08.Nov.15,12426.64,GraceDavidson,8,11,2015,Nov,Unique
100001016,Joan,Davidson,Female,37,England,White Collar,28.Jun.15,30894.09,JoanDavidson,28,6,2015,Jun,Unique
100001514,Joanne,Davidson,Female,30,England,Blue Collar,05.Aug.15,94490.55,JoanneDavidson,5,8,2015,Aug,Unique
100003316,Katherine,Davidson,Female,30,England,Other,23.Nov.15,52474.35,KatherineDavidson,23,11,2015,Nov,Unique
100002346,Kylie,Davidson,Female,29,England,White Collar,28.Sep.15,103942.23,KylieDavidson,28,9,2015,Sep,Unique
200003052,Leah,Davidson,Female,51,Scotland,Blue Collar,07.Nov.15,52001.9,LeahDavidson,7,11,2015,Nov,Unique
100002794,Mary,Davidson,Female,45,England,Blue Collar,26.Oct.15,38404.23,MaryDavidson,26,10,2015,Oct,Unique
200003014,Matt,Davidson,Male,60,Scotland,Other,04.Nov.15,55173.94,MattDavidson,4,11,2015,Nov,Unique
100000575,Michael,Davidson,Male,20,England,White Collar,19.May.15,3115.49,MichaelDavidson,19,5,2015,May,Unique
100000578,Nathan,Davidson,Male,33,England,Blue Collar,19.May.15,126150.99,NathanDavidson,19,5,2015,May,Unique
200002665,Oliver,Davidson,Male,52,Scotland,Other,17.Oct.15,13536.36,OliverDavidson,17,10,2015,Oct,Unique
100003599,Sebastian,Davidson,Male,26,England,White Collar,07.Dec.15,28355.66,SebastianDavidson,7,12,2015,Dec,Unique
100003056,Sophie,Davidson,Female,33,England,White Collar,08.Nov.15,64582.89,SophieDavidson,8,11,2015,Nov,Unique
100000808,Steven,Davidson,Male,41,England,White Collar,05.Jun.15,37768.87,StevenDavidson,5,6,2015,Jun,Unique
100001584,Tim,Davidson,Male,33,England,White Collar,11.Aug.15,35607.63,TimDavidson,11,8,2015,Aug,Unique
100001388,Trevor,Davidson,Male,38,England,White Collar,26.Jul.15,7098.63,TrevorDavidson,26,7,2015,Jul,Unique
200003560,Yvonne,Davidson,Female,42,Scotland,Other,05.Dec.15,80857.57,YvonneDavidson,5,12,2015,Dec,Unique
300000466,Amy,Davies,Female,39,Wales,White Collar,12.May.15,83260.18,AmyDavies,12,5,2015,May,Unique
200003939,Angela,Davies,Female,39,Scotland,Other,25.Dec.15,47002.22,AngelaDavies,25,12,2015,Dec,Unique
100003453,Chloe,Davies,Female,36,England,Other,30.Nov.15,70684.35,ChloeDavies,30,11,2015,Nov,Unique
100000783,Christopher,Davies,Male,48,England,White Collar,02.Jun.15,9344.48,ChristopherDavies,2,6,2015,Jun,Unique
100000149,Dylan,Davies,Male,33,England,White Collar,05.Apr.15,32467.1,DylanDavies,5,4,2015,Apr,Unique
300002727,Evan,Davies,Male,34,Wales,Blue Collar,21.Oct.15,37254.18,EvanDavies,21,10,2015,Oct,Unique
200002144,Gavin,Davies,Male,50,Scotland,Blue Collar,19.Sep.15,2311.31,GavinDavies,19,9,2015,Sep,Unique
100000824,Heather,Davies,Female,34,England,White Collar,07.Jun.15,22808.73,HeatherDavies,7,6,2015,Jun,Unique
200001146,Irene,Davies,Female,46,Scotland,Other,10.Jul.15,3374.35,IreneDavies,10,7,2015,Jul,Unique
200003801,Jasmine,Davies,Female,54,Scotland,Other,18.Dec.15,61439.56,JasmineDavies,18,12,2015,Dec,Unique
100003644,Joanne,Davies,Female,31,England,White Collar,10.Dec.15,29053.97,JoanneDavies,10,12,2015,Dec,Unique
100001290,Joseph,Davies,Male,41,England,White Collar,21.Jul.15,12737.83,JosephDavies,21,7,2015,Jul,Unique
400003743,Keith,Davies,Male,19,Northern Ireland,Other,15.Dec.15,50562.98,KeithDavies,15,12,2015,Dec,Unique
100002156,Liam,Davies,Male,43,England,White Collar,20.Sep.15,5055.31,LiamDavies,20,9,2015,Sep,Unique
200000264,Lily,Davies,Female,48,Scotland,Other,17.Apr.15,10577.52,LilyDavies,17,4,2015,Apr,Unique
100000094,Lisa,Davies,Female,38,England,Other,16.Mar.15,44034.26,LisaDavies,16,3,2015,Mar,Unique
300000675,Matt,Davies,Male,26,Wales,Blue Collar,25.May.15,11076.52,MattDavies,25,5,2015,May,Unique
100000243,Paul,Davies,Male,47,England,Blue Collar,17.Apr.15,116144.95,PaulDavies,17,4,2015,Apr,Unique
100002200,Phil,Davies,Male,27,England,White Collar,23.Sep.15,33355.25,PhilDavies,23,9,2015,Sep,Unique
100004007,Rachel,Davies,Female,34,England,Blue Collar,30.Dec.15,4561.22,RachelDavies,30,12,2015,Dec,Unique
100000628,Rose,Davies,Female,33,England,White Collar,22.May.15,22387.4,RoseDavies,22,5,2015,May,Unique
200003121,Ruth,Davies,Female,27,Scotland,Other,11.Nov.15,7835.23,RuthDavies,11,11,2015,Nov,Unique
200002563,Sophie,Davies,Female,59,Scotland,White Collar,11.Oct.15,28221.97,SophieDavies,11,10,2015,Oct,Unique
200003067,Stewart,Davies,Male,51,Scotland,White Collar,08.Nov.15,32448.94,StewartDavies,8,11,2015,Nov,Unique
100000120,Andrea,Dickens,Female,31,England,White Collar,31.Mar.15,136370.38,AndreaDickens,31,3,2015,Mar,Unique
300001528,Austin,Dickens,Male,27,Wales,White Collar,06.Aug.15,17541.06,AustinDickens,6,8,2015,Aug,Unique
100002965,Blake,Dickens,Male,37,England,White Collar,01.Nov.15,28328.21,BlakeDickens,1,11,2015,Nov,Unique
400002013,Carl,Dickens,Male,18,Northern Ireland,White Collar,11.Sep.15,50457.71,CarlDickens,11,9,2015,Sep,Unique
300002780,Carol,Dickens,Female,22,Wales,White Collar,24.Oct.15,63942.65,CarolDickens,24,10,2015,Oct,Unique
100000543,Chloe,Dickens,Female,35,England,White Collar,18.May.15,46422.42,ChloeDickens,18,5,2015,May,Unique
100000247,Claire,Dickens,Female,33,England,White Collar,17.Apr.15,14380.27,ClaireDickens,17,4,2015,Apr,Unique
100001038,Connor,Dickens,Male,37,England,White Collar,30.Jun.15,22058.44,ConnorDickens,30,6,2015,Jun,Unique
300000994,Dominic,Dickens,Male,35,Wales,Blue Collar,25.Jun.15,56611.75,DominicDickens,25,6,2015,Jun,Unique
300002268,Evan,Dickens,Male,18,Wales,White Collar,24.Sep.15,27333.57,EvanDickens,24,9,2015,Sep,Unique
100003588,Gavin,Dickens,Male,28,England,White Collar,07.Dec.15,18938.2,GavinDickens,7,12,2015,Dec,Unique
100003820,Hans,Dickens,Male,39,England,White Collar,19.Dec.15,11024.75,HansDickens,19,12,2015,Dec,Unique
100002288,Isaac,Dickens,Male,51,England,Blue Collar,25.Sep.15,56729.36,IsaacDickens,25,9,2015,Sep,Unique
100003396,Jacob,Dickens,Male,44,England,White Collar,27.Nov.15,31063.54,JacobDickens,27,11,2015,Nov,Unique
200001766,Jasmine,Dickens,Female,57,Scotland,Blue Collar,24.Aug.15,31824.47,JasmineDickens,24,8,2015,Aug,Unique
300002854,Jonathan,Dickens,Male,21,Wales,White Collar,27.Oct.15,17595.19,JonathanDickens,27,10,2015,Oct,Unique
200000999,Kevin,Dickens,Male,60,Scotland,Other,26.Jun.15,34597.56,KevinDickens,26,6,2015,Jun,Unique
100003445,Kimberly,Dickens,Female,36,England,White Collar,30.Nov.15,50507.35,KimberlyDickens,30,11,2015,Nov,Unique
100002970,Dominic,Taylor,Male,24,England,Blue Collar,01.Nov.15,21601.11,DominicTaylor,1,11,2015,Nov,Duplicate
200003524,Dominic,Taylor,Male,42,Scotland,Other,03.Dec.15,35698.04,DominicTaylor,3,12,2015,Dec,Duplicate
100002136,Lisa,Dickens,Female,29,England,White Collar,19.Sep.15,65213.98,LisaDickens,19,9,2015,Sep,Unique
100001241,Melanie,Dickens,Female,49,England,Blue Collar,16.Jul.15,36294.12,MelanieDickens,16,7,2015,Jul,Unique
100003281,Nathan,Dickens,Male,27,England,White Collar,21.Nov.15,53494.5,NathanDickens,21,11,2015,Nov,Unique
100000201,Oliver,Dickens,Male,34,England,Other,12.Apr.15,37985.15,OliverDickens,12,4,2015,Apr,Unique
200003402,Peter,Dickens,Male,47,Scotland,Blue Collar,27.Nov.15,22946.04,PeterDickens,27,11,2015,Nov,Unique
300003777,Rachel,Dickens,Female,36,Wales,Other,16.Dec.15,60441.82,RachelDickens,16,12,2015,Dec,Unique
200001609,Yvonne,Dickens,Female,64,Scotland,Other,13.Aug.15,23522.36,YvonneDickens,13,8,2015,Aug,Unique
200002308,Adam,Dowd,Male,49,Scotland,Blue Collar,26.Sep.15,75620.5,AdamDowd,26,9,2015,Sep,Unique
200000950,Adrian,Dowd,Male,55,Scotland,Blue Collar,20.Jun.15,12231.08,AdrianDowd,20,6,2015,Jun,Unique
